"","AN","NOMRS","CNOMRS","NUMVOIE","INDREP","TYPVOIE","LIBVOIE","CADR","CODPOS","DEPCOM","DEP","REG","LIBCOM","DOM","SDOM","TYPEQU","SIRET","STATUT_DIFFUSION","CANTINE","INTERNAT","RPI","EP","CL_PGE","SECT","ACCES_AIRE_PRATIQUE","ACCES_LIBRE","ACCES_SANITAIRE","ACCES_VESTIAIRE","CAPACITE_D_ACCUEIL","PRES_DOUCHE","PRES_SANITAIRE","SAISONNIER","COUVERT","ECLAIRE","CATEGORIE","MULTIPLEXE","STRUCTURE_EXERCICE","SPECIALITE","ACCUEIL","ITINERANCE","MODE_GESTION","SSTYPHEB","TYPE","IMPLANTATION_STATION","CAPACITE","INDIC_CAPA","NBEQUIDENT","INDIC_NBEQUIDENT","NBSALLES","INDIC_NBSALLES","NBLIEUX","INDIC_NBLIEUX","NB_PDC","INDIC_NB_PDC","NB_PDC_PA","INDIC_NB_PDC_PA","NB_PDC_ACCELEREE","INDIC_NB_PDC_ACCELEREE","NB_PDC_LENTE","INDIC_NB_PDC_LENTE","NB_PDC_RAPIDE","INDIC_NB_PDC_RAPIDE","NB_PDC_ULTRARAPIDE","INDIC_NB_PDC_ULTRARAPIDE","NB_JOURS_OUVERT","INDIC_NB_JOURS_OUVERT","LAMBERT_X","LAMBERT_Y","LONGITUDE","LATITUDE","QUALITE_XY","EPSG","QUALITE_GEOLOC","TR_DIST_PRECISION","DCIRIS","QUALI_IRIS","IRISEE","QP2024","QUALI_QP2024","QVA","QUALI_QVA","ZUS","QUALI_ZUS","EPCI","UU2020","BV2022","AAV2020","DENS3","DENS7"
"436445",2024,"CENTRE DE PROTECTION MATERNELLE INFANTILE","",20,"","AV","LEON BLUM","",93140,"93010","93",11,"BONDY","D","D1","D115",22930008200414,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661872.5,6868608.3,2.47976568770557,48.9163349790646,"B",2154,"11","< 100","930100102","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436446",2024,"CENTRE DE PROTECTION MATERNELLE ET INFANTILE LA REGALE","",43,"","AV","DE VERDUN","",93140,"93010","93",11,"BONDY","D","D1","D115",22930008200422,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662864.63,6867120.8,2.4934327288204,48.9030165177145,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436447",2024,"ANNE ROUSSEAU GRAVOUIL, PSYCHOMOTRICIEN","CABINET DE ROUSSEAU GRAVOUIL ANNE",202,"","AV","DE ROSNY","",93140,"93010","93",11,"BONDY","D","D2","D248",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661218.4,6866822,2.47100430533242,48.9002324388081,"B",2154,"11","< 100","930100201","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436448",2024,"TANIA CAKAREVIC, DIÉTÉTICIEN","BOOST BY TANIA",38,"","RUE","ROGER SALENGRO","",93140,"93010","93",11,"BONDY","D","D2","D249",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661808.8,6866972.3,2.47904382349061,48.9016193326042,"B",2154,"11","< 100","930100202","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436449",2024,"OUIZA AKKOU, DIÉTÉTICIEN","CABINET DE AKKOU OUIZA",7,"","RUE","DE VARSOVIE","",93140,"93010","93",11,"BONDY","D","D2","D249",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661749.64,6866049.75,2.47831999989272,48.8933196235833,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436450",2024,"EMILIE CARACO, PSYCHOLOGUE","CABINET DE CARACO EMILIE",7,"","PL","ALBERT THOMAS","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661831.3,6866665.1,2.47937835952103,48.8988581227828,"B",2154,"11","< 100","930100203","1",1,"HZ","1","CSZ","_Z","1127010","1","200054781","00851","75056","001",1,1
"436451",2024,"SEVERINE BIVONA, PSYCHOLOGUE","CABINET DE PSYCHOLOGUES",8,"","RUE","ARTHUR RIMBAUD","CENTRE MEDICAL ARTHUR RIMBAUD",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661824.02,6867365.46,2.47921605928871,48.9051557783856,"B",2154,"11","< 100","930100202","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436452",2024,"CHLOE MARGUERITE, PSYCHOLOGUE","CABINET DE MARGUERITE CHLOE",31,"","AV","PASTEUR","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662322.2,6867360,2.48601235568696,48.905136033036,"B",2154,"11","< 100","930100404","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436453",2024,"YVES INSERRA, PSYCHOLOGUE","CABINET DE INSERRA YVES",28,"","AV","CLARA GRANDET","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662079.3,6867857.6,2.48265441808135,48.9095964871515,"B",2154,"11","< 100","930100107","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436454",2024,"SOUMIA BONNET, PSYCHOLOGUE","CABINET DE PYCHOLOGUES",8,"","RUE","ARTHUR RIMBAUD","CENTRE MEDICAL ARTHUR RIMBAUD",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661824.02,6867365.46,2.47921605928871,48.9051557783856,"B",2154,"11","< 100","930100202","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436455",2024,"JEAN-TRISTAN RICHARD, PSYCHOLOGUE","CABINET RICHARD",3,"","AV","GUEUGNON","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661930.8,6867833.7,2.48063066109026,48.9093727979278,"B",2154,"11","< 100","930100107","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436456",2024,"ANGELINA HEMON AMMOUR, PSYCHOLOGUE","CABINET DE HEMON AMMOUR ANGELINA",22,"","VLA","CARNOT","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662049.5,6866500.5,2.48236924290866,48.8973908286971,"B",2154,"11","< 100","930100303","1",1,"HZ","1","CSZ","_Z","1127010","1","200054781","00851","75056","001",1,1
"436457",2024,"CHARLOTTE FORT, PSYCHOLOGUE","CABINET DE FORT CHARLOTTE",11,"","RUE","DE VARSOVIE","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661733.7,6866066.3,2.47810111565249,48.8934675057397,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436458",2024,"ANGELA BUFFEL, PSYCHOLOGUE","CABINET DE BUFFEL ANGELA",15,"","RUE","EDOUARD VAILLANT","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661793.7,6866393.2,2.47888998505332,48.8964107830324,"B",2154,"11","< 100","930100203","1",1,"HZ","1","CSZ","_Z","1127010","1","200054781","00851","75056","001",1,1
"436459",2024,"REINE OTY, PSYCHOLOGUE","CABINET DE OTY REINE",16,"","RUE","DE VARSOVIE","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661521.3,6866065.9,2.47520439764319,48.8934512490332,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436460",2024,"NINDULAN NAVANEETHAN, PSYCHOLOGUE","CABINET DE NAVANEETHAN NINDULAN",38,"","RUE","ROBERT DOUVILLEZ","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662858.8,6867331.8,2.49333473512076,48.9049136277763,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436461",2024,"GILLES LEGRAND, PSYCHOLOGUE","CABINET DE LEGRAND GILLES",99,"B","RUE","CARNOT","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661928.29,6866555.98,2.48071105454834,48.8978825856523,"M",2154,"21","_U","930100303","2",1,"HZ","2","CSZ","_Z","1127010","2","200054781","00851","75056","001",1,1
"436462",2024,"MUSTAPHA BOUACHA, PSYCHOLOGUE","CENTRE DE PSYCHOLOGIE CLINIQUE",19,"B","RUE","JEAN JAURES","",93140,"93010","93",11,"BONDY","D","D2","D250",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661716.75,6867017.95,2.47778411192346,48.9020243788603,"B",2154,"11","< 100","930100202","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436463",2024,"VANESSA JUDDOO, MÉDECIN","CABINET DU DR VANESSA JUDDOO",13,"","RUE","DE LA LIBERTE","",93140,"93010","93",11,"BONDY","D","D2","D255",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","ENDOCRINOLOGIE ET MÉTABOLISME","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661798.63,6866245.3,2.47897053582284,48.8950810561526,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436464",2024,"YAHYA JABER, MÉDECIN","CABINET DU DR YAHYA JABER",11,"","AV","JEAN LEBAS","",93140,"93010","93",11,"BONDY","D","D2","D255",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","ENDOCRINOLOGIE ET MÉTABOLISME","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661957.28,6868177.22,2.48096110578284,48.9124634915055,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436465",2024,"MURIEL SITBON, MÉDECIN","CABINET DU DR MURIEL SITBON",10,"","PL","DE LA REPUBLIQUE","",93140,"93010","93",11,"BONDY","D","D2","D255",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","ENDOCRINOLOGIE ET MÉTABOLISME","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661685.07,6866208.04,2.47742509639193,48.894739239643,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436466",2024,"CHRISTOPHE KERVOT, MÉDECIN","CABINET DU DR CHRISTOPHE KERVOT",17,"","AV","HENRI VARAGNAT","S UR 93",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662020.89,6868275.6,2.48182014073901,48.9133519359596,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436467",2024,"LILA BOUGHAZI, MÉDECIN","CABINET DU DR LILA BOUGHAZI",11,"","AV","JEAN LEBAS","",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661957.28,6868177.22,2.48096110578284,48.9124634915055,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436468",2024,"HAROON MOHAMMAD AHSAN, MÉDECIN","CABINET DU DR HAROON MOHAMMAD AHSAN",17,"","AV","HENRI VARAGNAT","S.UR. 93",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","SPÉCIALISTE EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662020.89,6868275.6,2.48182014073901,48.9133519359596,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436469",2024,"BERNARD DEGAIT, MÉDECIN","CABINET DU DR BERNARD DEGAIT",35,"B","RUE","ROGER SALENGRO","",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661773.7,6866756.74,2.47858446362239,48.8996787927879,"B",2154,"11","< 100","930100203","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436470",2024,"MADJID SI HOCINE, MÉDECIN","CABINET DU DR MADJID SI HOCINE",17,"","AV","HENRI VARAGNAT","S.U.R.",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","SPÉCIALISTE EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662020.89,6868275.6,2.48182014073901,48.9133519359596,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436471",2024,"HASSAN ROSTOM, MÉDECIN","CABINET DU DR HASSAN ROSTOM",4,"","AV","HENRI VARAGNAT","CENTRE MEDICAL DES TILLEULS",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","SPÉCIALISTE EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662043.07,6868190.21,2.48213039257649,48.9125853702561,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436472",2024,"MAXIME LEFORT, MÉDECIN","SELARL DOCTEUR LEFORT",54,"","RUE","LOUIS AUGUSTE BLANQUI","",93140,"93010","93",11,"BONDY","D","D2","D265",90442907300011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","ES","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662107.6,6866711.95,2.48314280481735,48.8992957524569,"B",2154,"11","< 100","930100303","1",1,"QN09312I","1","CSZ","_Z","1127010","1","200054781","00851","75056","001",1,1
"436473",2024,"ZOUBIDA ELKHAZZAR-AITSI, MÉDECIN","CABINET DU DR EMMANUEL JOBEZ",46,"","RUE","ROGER SALENGRO","",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661788.3,6866920.4,2.47876886960756,48.9011513976061,"B",2154,"11","< 100","930100202","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436474",2024,"DJILALI MAMI, MÉDECIN","CABINET DU DR DJILALI MAMI",11,"","AV","JEAN LEBAS","",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661957.28,6868177.22,2.48096110578284,48.9124634915055,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436475",2024,"JONATHAN APATOUT, MÉDECIN","CABINET DU DR JONATHAN APATOUT",17,"","AV","HENRI VARAGNAT","SERVICE D'URGENCES MEDICALES",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","SPÉCIALISTE EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662020.89,6868275.6,2.48182014073901,48.9133519359596,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436476",2024,"KENZA BERKACHE-KHOUAS, MÉDECIN","CABINET DU DR KENZA BERKACHE-KHOUAS",2,"","RUE","ARTHUR RIMBAUD","",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CI","SPÉCIALISTE EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661888.26,6867337.16,2.48009491637322,48.9049050941626,"B",2154,"11","< 100","930100202","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436477",2024,"JIHEN REKIK, MÉDECIN","CABINET DU DR JIHEN REKIK",43,"","RUE","JULES GUESDE","SCM JULES GUESDE",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","SPÉCIALISTE EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661709.76,6867211.58,2.47767129367292,48.9037652068803,"B",2154,"11","< 100","930100202","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436478",2024,"DOMINIQUE DEUTSCH, MÉDECIN","CABINET DU DR DOMINIQUE DEUTSCH",13,"","RUE","DE LA LIBERTE","CABINET MEDICAL DE LA GARE DE BONDY",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661798.63,6866245.3,2.47897053582284,48.8950810561526,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"436479",2024,"KAIS SLAMA, MÉDECIN","CABINET DU DR KAIS SLAMA",17,"","AV","HENRI VARAGNAT","S UR 93",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662020.89,6868275.6,2.48182014073901,48.9133519359596,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"436480",2024,"ERKAN ARSLAN, MÉDECIN","CABINET DU DR ERKAN ARSLAN",17,"","AV","HENRI VARAGNAT","SUR",93140,"93010","93",11,"BONDY","D","D2","D265",NA,"_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","CG","QUALIFIÉ EN MÉDECINE GÉNÉRALE","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662020.89,6868275.6,2.48182014073901,48.9133519359596,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
