"";"code";"contenance";"adresse";"nom";"categorie";"dsiren"
"1504";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08539488"
"1505";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08679078"
"1506";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08542599"
"1507";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U17902245"
"1508";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19212282"
"1509";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08666570"
"1510";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19695466"
"1511";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U15541898"
"1512";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29230724"
"1513";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08673956"
"1514";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29274491"
"1515";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08538035"
"1516";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08542110"
"1517";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08545246"
"1518";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08545436"
"1519";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08542326"
"1520";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08540379"
"1521";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29914567"
"1522";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08540411"
"1523";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08542698"
"1524";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U09108397"
"1525";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U18042565"
"1526";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U09085571"
"1527";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08543753"
"1528";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U18861796"
"1529";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U15957074"
"1530";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08670838"
"1531";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U17887627"
"1532";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08676314"
"1533";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08674434"
"1534";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U30929032"
"1535";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U15347714"
"1536";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U28733773"
"1537";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08537060"
"1538";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19522679"
"1539";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08546384"
"1540";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08540486"
"1541";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08537284"
"1542";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U10944801"
"1543";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U15995826"
"1544";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08546996"
"1545";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U12290665"
"1546";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08540361"
"1547";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08546954"
"1548";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08671935"
"1549";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U16881867"
"1550";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08660979"
"1551";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08540320"
"1552";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08678310"
"1553";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U17093967"
"1554";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U10926260"
"1555";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29973486"
"1556";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29764014"
"1557";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U11839004"
"1558";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08543993"
"1559";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29874654"
"1560";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U12670549"
"1561";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08661407"
"1562";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08548034"
"1563";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08674590"
"1564";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19269612"
"1565";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U15027515"
"1566";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19758451"
"1567";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08675373"
"1568";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U15626967"
"1569";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U16950630"
"1570";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08675803"
"1571";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19766834"
"1572";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29802919"
"1573";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29274516"
"1574";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08542136"
"1575";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U11313688"
"1576";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U20756736"
"1577";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08676413"
"1578";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U19237078"
"1579";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U29230733"
"1580";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08536393"
"1581";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U17291119"
"1582";" J0054";225;"6 IMP FERNAND POTTIER";"LES COPROPRIETAIRES";"7";"U08679821"
"1583";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19158304"
"1584";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08679235"
"1585";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U14541819"
"1586";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08543860"
"1587";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08677759"
"1588";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16381256"
"1589";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U30092514"
"1590";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08537243"
"1591";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U14485540"
"1592";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08541377"
"1593";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540304"
"1594";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08663494"
"1595";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675167"
"1596";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19004097"
"1597";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08677486"
"1598";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29803605"
"1599";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29931101"
"1600";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675365"
"1601";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675019"
"1602";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675951"
"1603";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675316"
"1604";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08677502"
"1605";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U14282705"
"1606";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675423"
"1607";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U20635582"
"1608";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08539488"
"1609";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08679078"
"1610";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542599"
"1611";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17902245"
"1612";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19212282"
"1613";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08666570"
"1614";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19695466"
"1615";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15541898"
"1616";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29230724"
"1617";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08673956"
"1618";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29274491"
"1619";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08538035"
"1620";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542110"
"1621";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08545246"
"1622";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08545436"
"1623";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542326"
"1624";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540379"
"1625";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29914567"
"1626";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540411"
"1627";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542698"
"1628";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U09108397"
"1629";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U18042565"
"1630";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U09085571"
"1631";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08543753"
"1632";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U18861796"
"1633";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15957074"
"1634";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08670838"
"1635";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17887627"
"1636";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08676314"
"1637";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08674434"
"1638";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U30929032"
"1639";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15347714"
"1640";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U28733773"
"1641";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08537060"
"1642";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19522679"
"1643";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08546384"
"1644";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540486"
"1645";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08537284"
"1646";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U10944801"
"1647";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15995826"
"1648";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08546996"
"1649";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U12290665"
"1650";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540361"
"1651";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08546954"
"1652";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08671935"
"1653";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16881867"
"1654";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08660979"
"1655";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540320"
"1656";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08678310"
"1657";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17093967"
"1658";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U10926260"
"1659";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29973486"
"1660";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29764014"
"1661";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U11839004"
"1662";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08543993"
"1663";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29874654"
"1664";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U12670549"
"1665";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08661407"
"1666";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08548034"
"1667";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08674590"
"1668";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19269612"
"1669";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15027515"
"1670";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19758451"
"1671";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675373"
"1672";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15626967"
"1673";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16950630"
"1674";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675803"
"1675";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19766834"
"1676";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29802919"
"1677";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29274516"
"1678";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542136"
"1679";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U11313688"
"1680";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U20756736"
"1681";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08676413"
"1682";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19237078"
"1683";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29230733"
"1684";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08536393"
"1685";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17291119"
"1686";" P0158";2156;"AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08679821"
"1687";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19158304"
"1688";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679235"
"1689";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14541819"
"1690";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543860"
"1691";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677759"
"1692";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16381256"
"1693";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30092514"
"1694";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537243"
"1695";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14485540"
"1696";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08541377"
"1697";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540304"
"1698";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08663494"
"1699";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675167"
"1700";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19004097"
"1701";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677486"
"1702";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29803605"
"1703";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29931101"
"1704";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675365"
"1705";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675019"
"1706";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675951"
"1707";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675316"
"1708";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677502"
"1709";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14282705"
"1710";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675423"
"1711";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U20635582"
"1712";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08539488"
"1713";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679078"
"1714";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542599"
"1715";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17902245"
"1716";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19212282"
"1717";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08666570"
"1718";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19695466"
"1719";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15541898"
"1720";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29230724"
"1721";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08673956"
"1722";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29274491"
"1723";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08538035"
"1724";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542110"
"1725";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545246"
"1726";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545436"
"1727";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542326"
"1728";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540379"
"1729";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29914567"
"1730";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540411"
"1731";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542698"
"1732";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U09108397"
"1733";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U18042565"
"1734";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U09085571"
"1735";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543753"
"1736";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U18861796"
"1737";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15957074"
"1738";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08670838"
"1739";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17887627"
"1740";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08676314"
"1741";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674434"
"1742";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30929032"
"1743";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15347714"
"1744";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U28733773"
"1745";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537060"
"1746";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19522679"
"1747";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546384"
"1748";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540486"
"1749";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537284"
"1750";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10944801"
"1751";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15995826"
"1752";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546996"
"1753";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12290665"
"1754";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540361"
"1755";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546954"
"1756";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08671935"
"1757";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16881867"
"1758";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08660979"
"1759";" M0002";237;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540320"
